From ERCOT historic data.  No screening or filtering applied.  Data looks good though from basic time series plot (2019),,,,
There is 1 hour of missing demand (2016,11,7,6) which is filled with linear interpolation,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand (MW)
2018,2,6,2,42647.856027
2018,2,6,3,42050.118904
2018,2,6,4,40493.798910000005
2018,2,6,5,38039.628916
2018,2,6,6,35663.906074
2018,2,6,7,34255.049703
2018,2,6,8,33636.307885
2018,2,6,9,33508.941181
2018,2,6,10,33630.795454
2018,2,6,11,34542.335816000006
2018,2,6,12,36990.578298
2018,2,6,13,40764.431724
2018,2,6,14,42080.888376999996
2018,2,6,15,41544.840626
2018,2,6,16,41829.87315
2018,2,6,17,41982.726544
2018,2,6,18,41864.432522
2018,2,6,19,41735.841994
2018,2,6,20,41802.990497000006
2018,2,6,21,41822.319276
2018,2,6,22,42227.579285
2018,2,6,23,43100.823770999996
2018,2,6,24,44618.081591
2018,2,7,1,46422.361612
2018,2,7,2,46666.063147
2018,2,7,3,46104.555566
2018,2,7,4,44526.285377
2018,2,7,5,42039.187882
2018,2,7,6,39786.762405
2018,2,7,7,38393.578506
2018,2,7,8,37822.268561000004
2018,2,7,9,37751.769625
2018,2,7,10,38042.724776999996
2018,2,7,11,39304.366243000004
2018,2,7,12,42430.736687
2018,2,7,13,47034.940649000004
2018,2,7,14,48812.581039
2018,2,7,15,48894.817139
2018,2,7,16,48809.48923
2018,2,7,17,48236.2566
2018,2,7,18,47221.914761
2018,2,7,19,45896.486459
2018,2,7,20,44800.361425
2018,2,7,21,43794.061849
2018,2,7,22,43446.6124
2018,2,7,23,43785.874949000005
2018,2,7,24,45240.943015
2018,2,8,1,47818.184899
2018,2,8,2,48601.119838
2018,2,8,3,48421.695972
2018,2,8,4,47200.349330000005
2018,2,8,5,44881.068975
2018,2,8,6,42772.15113
2018,2,8,7,41683.431466
2018,2,8,8,41456.459981
2018,2,8,9,41640.300493
2018,2,8,10,42172.867094
2018,2,8,11,43706.61726
2018,2,8,12,46872.196243
2018,2,8,13,51498.885573
2018,2,8,14,52545.145904000005
2018,2,8,15,50305.904069
2018,2,8,16,47675.592851
2018,2,8,17,45045.35966
2018,2,8,18,42622.120509
2018,2,8,19,40474.982066000004
2018,2,8,20,38906.574639
2018,2,8,21,37760.457387
2018,2,8,22,37210.601895
2018,2,8,23,37397.880976
2018,2,8,24,38479.920989
2018,2,9,1,40890.967092
2018,2,9,2,41799.396658
2018,2,9,3,41745.233718999996
2018,2,9,4,40743.891042
2018,2,9,5,38631.476794
2018,2,9,6,36457.564864
2018,2,9,7,34969.534397
2018,2,9,8,34200.588786
2018,2,9,9,33879.51991
2018,2,9,10,33823.095567000004
2018,2,9,11,34551.464875
2018,2,9,12,36860.911077
2018,2,9,13,40468.71293
2018,2,9,14,41377.478164
2018,2,9,15,40484.981275
2018,2,9,16,39715.036661
2018,2,9,17,38995.686396
2018,2,9,18,38264.377446
2018,2,9,19,37325.037789999995
2018,2,9,20,36666.174276
2018,2,9,21,36026.11245
2018,2,9,22,35667.458850999996
2018,2,9,23,35657.136230000004
2018,2,9,24,36082.592173000005
2018,2,10,1,37471.10777
2018,2,10,2,37459.953926
2018,2,10,3,36778.437724
2018,2,10,4,35730.188541
2018,2,10,5,34055.6502
2018,2,10,6,32096.122507999997
2018,2,10,7,30591.629649000002
2018,2,10,8,29598.412375
2018,2,10,9,29089.680732999997
2018,2,10,10,28966.957049
2018,2,10,11,29246.582497000003
2018,2,10,12,30170.568719
2018,2,10,13,32105.398767000002
2018,2,10,14,34204.804531
2018,2,10,15,36208.538967
2018,2,10,16,38407.332981
2018,2,10,17,39647.122527
2018,2,10,18,40390.669899
2018,2,10,19,40572.994165
2018,2,10,20,40374.074113999995
2018,2,10,21,40400.634813
2018,2,10,22,40565.88416
2018,2,10,23,40976.794234
2018,2,10,24,41707.663471
2018,2,11,1,43222.733197
2018,2,11,2,43534.166389
2018,2,11,3,43142.677789999994
2018,2,11,4,42437.03791
2018,2,11,5,41107.875737
2018,2,11,6,39966.088981
2018,2,11,7,39012.730785
2018,2,11,8,38606.216011000004
2018,2,11,9,38526.192577
2018,2,11,10,38987.424739
2018,2,11,11,39847.949579
2018,2,11,12,41056.685097
2018,2,11,13,42982.411655
2018,2,11,14,44839.93486
2018,2,11,15,47008.960667
2018,2,11,16,48851.562914999995
2018,2,11,17,49939.167019
2018,2,11,18,49949.879052
2018,2,11,19,49111.062153
2018,2,11,20,47853.267488
2018,2,11,21,46636.989919
2018,2,11,22,45765.836994
2018,2,11,23,45768.188627999996
2018,2,11,24,46959.324862
2018,2,12,1,49358.558876999996
2018,2,12,2,50394.365505
2018,2,12,3,50409.987127
2018,2,12,4,49472.439296
2018,2,12,5,47298.699895
2018,2,12,6,45165.043024
2018,2,12,7,44122.434047
2018,2,12,8,43822.099839999995
2018,2,12,9,44089.898743
2018,2,12,10,44728.796389999996
2018,2,12,11,46216.008489
2018,2,12,12,49433.48126
2018,2,12,13,53940.730683
2018,2,12,14,55149.759514
2018,2,12,15,53826.112178999996
2018,2,12,16,52731.949408
2018,2,12,17,51579.517598
2018,2,12,18,49639.701849000005
2018,2,12,19,47266.947469
2018,2,12,20,45304.208677999995
2018,2,12,21,43605.271836
2018,2,12,22,42539.335269
2018,2,12,23,42646.007543
2018,2,12,24,44080.379817
2018,2,13,1,47053.172662
2018,2,13,2,48235.640273000005
2018,2,13,3,48097.400953
2018,2,13,4,46762.741359
2018,2,13,5,44074.198201
2018,2,13,6,41531.854776
2018,2,13,7,39882.816642000005
2018,2,13,8,39113.093089999995
2018,2,13,9,38735.390434
2018,2,13,10,38881.579248
2018,2,13,11,39839.856705
2018,2,13,12,42579.647779
2018,2,13,13,46605.683038
2018,2,13,14,47618.047274000004
2018,2,13,15,46875.436695
2018,2,13,16,46576.532569999996
2018,2,13,17,46302.383266000004
2018,2,13,18,45609.200278
2018,2,13,19,44584.223024
2018,2,13,20,43628.951030000004
2018,2,13,21,42813.26654
2018,2,13,22,42418.714793
2018,2,13,23,42861.629114999996
2018,2,13,24,44019.340893
2018,2,14,1,45593.511621
2018,2,14,2,45779.902687
2018,2,14,3,45087.722506
2018,2,14,4,43454.02813
2018,2,14,5,40706.216199
2018,2,14,6,38112.782637000004
2018,2,14,7,36385.427441
2018,2,14,8,35325.786492
2018,2,14,9,34851.711399
2018,2,14,10,34775.363548
2018,2,14,11,35602.015146
2018,2,14,12,38082.210613999996
2018,2,14,13,41760.339223
2018,2,14,14,42271.473637
2018,2,14,15,41207.689146
2018,2,14,16,40653.547568
2018,2,14,17,40047.423039
2018,2,14,18,39051.395324
2018,2,14,19,37880.511212
2018,2,14,20,37182.864885
2018,2,14,21,36770.882419
2018,2,14,22,36606.258799
2018,2,14,23,36770.32484
2018,2,14,24,36882.566163
2018,2,15,1,38053.868446
2018,2,15,2,38523.777348
2018,2,15,3,37921.585022
2018,2,15,4,36551.884861
2018,2,15,5,34308.14444
2018,2,15,6,31868.193975
2018,2,15,7,30025.431194
2018,2,15,8,28963.674289
2018,2,15,9,28392.979986000002
2018,2,15,10,28214.273467000003
2018,2,15,11,28776.467091000002
2018,2,15,12,30726.666331
2018,2,15,13,34393.738025
2018,2,15,14,35677.968944
2018,2,15,15,35844.629067
2018,2,15,16,36429.644187
2018,2,15,17,37044.493398
2018,2,15,18,37365.847114
2018,2,15,19,37663.098777
2018,2,15,20,38016.756013
2018,2,15,21,38144.177608
2018,2,15,22,38264.910982
2018,2,15,23,38312.921537
2018,2,15,24,38233.679812
2018,2,16,1,39316.479121
2018,2,16,2,39772.940549
2018,2,16,3,39061.038307
2018,2,16,4,37407.38248
2018,2,16,5,34992.099906
2018,2,16,6,32295.549844999998
2018,2,16,7,30272.430118
2018,2,16,8,29021.52326
2018,2,16,9,28351.613973000003
2018,2,16,10,28206.887096
2018,2,16,11,28618.768013999997
2018,2,16,12,30432.070206
2018,2,16,13,33963.299962
2018,2,16,14,35406.210564
2018,2,16,15,35871.863559
2018,2,16,16,36773.151551
2018,2,16,17,37491.004977
2018,2,16,18,37927.656888
2018,2,16,19,38039.568686
2018,2,16,20,38235.170764999995
2018,2,16,21,38268.745839999996
2018,2,16,22,38073.073345
2018,2,16,23,38091.059217
2018,2,16,24,38346.06831
2018,2,17,1,39369.576271
2018,2,17,2,39275.275321
2018,2,17,3,38446.509518
2018,2,17,4,37390.001289
2018,2,17,5,35662.035288
2018,2,17,6,33775.052951
2018,2,17,7,32082.321583999998
2018,2,17,8,31067.250786
2018,2,17,9,30430.678201
2018,2,17,10,30238.867325
2018,2,17,11,30620.834586
2018,2,17,12,31491.64553
2018,2,17,13,32944.470475
2018,2,17,14,34554.787280000004
2018,2,17,15,36257.040002
2018,2,17,16,37751.984818
2018,2,17,17,38297.544654000005
2018,2,17,18,37726.861914
2018,2,17,19,36999.536597000006
2018,2,17,20,36226.963567
2018,2,17,21,35818.164975
2018,2,17,22,35660.467699
2018,2,17,23,35490.274919
2018,2,17,24,35407.118184
2018,2,18,1,36388.661783999996
2018,2,18,2,36570.722165
2018,2,18,3,35894.304476
2018,2,18,4,35042.206105000005
2018,2,18,5,33797.101149
2018,2,18,6,32282.279401999996
2018,2,18,7,31018.740842000003
2018,2,18,8,30204.441011000003
2018,2,18,9,29670.215835000003
2018,2,18,10,29554.277833
2018,2,18,11,29761.539157
2018,2,18,12,30245.780999000002
2018,2,18,13,31326.47188
2018,2,18,14,32420.007214999998
2018,2,18,15,33888.864892000005
2018,2,18,16,35117.97226
2018,2,18,17,35835.224719
2018,2,18,18,36303.654233
2018,2,18,19,36790.213639999994
2018,2,18,20,37157.499791
2018,2,18,21,37159.841350999995
2018,2,18,22,36942.848864
2018,2,18,23,36818.20431
2018,2,18,24,37027.350909
2018,2,19,1,38146.474954000005
2018,2,19,2,38421.326783
2018,2,19,3,37515.253886
2018,2,19,4,36124.097996
2018,2,19,5,34116.286622
2018,2,19,6,31901.887492
2018,2,19,7,30127.819844999998
2018,2,19,8,29011.976617
2018,2,19,9,28352.272064999997
2018,2,19,10,28158.346681
2018,2,19,11,28725.892986000003
2018,2,19,12,30520.337518
2018,2,19,13,33361.326296
2018,2,19,14,34588.952714
2018,2,19,15,35448.823334
2018,2,19,16,36770.890485
2018,2,19,17,38017.560349
2018,2,19,18,38850.489529
2018,2,19,19,39417.172629
2018,2,19,20,39800.966152999994
2018,2,19,21,39822.153549
2018,2,19,22,39617.255705
2018,2,19,23,39479.392535
2018,2,19,24,39642.890173
2018,2,20,1,40838.185785
2018,2,20,2,41242.138995999994
2018,2,20,3,40416.627069
2018,2,20,4,38783.45096
2018,2,20,5,36254.421789
2018,2,20,6,33615.047606
2018,2,20,7,31601.093882999998
2018,2,20,8,30379.349388
2018,2,20,9,29617.95252
2018,2,20,10,29325.579648000003
2018,2,20,11,29696.446854
2018,2,20,12,31441.499439
2018,2,20,13,34855.185839
2018,2,20,14,36254.499576999995
2018,2,20,15,36449.698433
2018,2,20,16,37262.678959
2018,2,20,17,38049.742818
2018,2,20,18,38689.851754
2018,2,20,19,38984.165841
2018,2,20,20,39141.284796
2018,2,20,21,39198.43275
2018,2,20,22,39237.973118
2018,2,20,23,39496.162203
2018,2,20,24,39976.153296
2018,2,21,1,41264.721328
2018,2,21,2,41705.648891000004
2018,2,21,3,41207.420937
2018,2,21,4,40056.76748
2018,2,21,5,37964.083851999996
2018,2,21,6,35866.149997
2018,2,21,7,34357.302823000005
2018,2,21,8,33629.379679000005
2018,2,21,9,33349.901401999996
2018,2,21,10,33337.819351
2018,2,21,11,34330.76065
2018,2,21,12,37027.088939
2018,2,21,13,41571.762041
2018,2,21,14,43600.578187
2018,2,21,15,43871.619337000004
2018,2,21,16,44679.601177
2018,2,21,17,45316.002755
2018,2,21,18,45673.772198
2018,2,21,19,46099.875112
2018,2,21,20,46612.772241000006
2018,2,21,21,46772.305308999996
2018,2,21,22,46773.509617
2018,2,21,23,47089.607283
2018,2,21,24,47588.497027
2018,2,22,1,48377.94512
2018,2,22,2,48513.266554
2018,2,22,3,47740.755091
2018,2,22,4,45971.207502
2018,2,22,5,43121.523562
2018,2,22,6,40696.614308
2018,2,22,7,39201.093877
2018,2,22,8,38532.24296
2018,2,22,9,38187.759011
2018,2,22,10,38273.363977999994
2018,2,22,11,39225.985982
2018,2,22,12,41741.313339
2018,2,22,13,45701.3078
2018,2,22,14,46953.490495
2018,2,22,15,46872.690929000004
2018,2,22,16,46846.55098
2018,2,22,17,46603.524526
2018,2,22,18,46096.621544
2018,2,22,19,45432.871441
2018,2,22,20,44946.8354
2018,2,22,21,44340.947176999995
2018,2,22,22,44180.196739
2018,2,22,23,44522.905506
2018,2,22,24,45082.43666
2018,2,23,1,46356.643643999996
2018,2,23,2,46424.523051
2018,2,23,3,45579.726399
2018,2,23,4,43735.224693000004
2018,2,23,5,41122.563652
2018,2,23,6,38612.79331
2018,2,23,7,36902.534621
2018,2,23,8,35972.153397
2018,2,23,9,35532.14171
2018,2,23,10,35421.632505
2018,2,23,11,36123.357981
2018,2,23,12,38373.437456
2018,2,23,13,41670.249177
2018,2,23,14,42688.293953
2018,2,23,15,42319.494497
2018,2,23,16,42399.045360000004
2018,2,23,17,42456.981454
2018,2,23,18,42104.339680000005
2018,2,23,19,41553.480797000004
2018,2,23,20,41153.034695999995
2018,2,23,21,40854.13835
2018,2,23,22,40628.826960000006
2018,2,23,23,40636.118524
2018,2,23,24,40578.789768
2018,2,24,1,41008.239296
2018,2,24,2,40803.027772
2018,2,24,3,40016.871923
2018,2,24,4,39012.931892
2018,2,24,5,37298.170212
2018,2,24,6,35378.512323
2018,2,24,7,33833.185777
2018,2,24,8,32729.678523000002
2018,2,24,9,32003.934243
2018,2,24,10,31632.114079000003
2018,2,24,11,31722.303543
2018,2,24,12,32460.026962
2018,2,24,13,33681.222664
2018,2,24,14,34785.940702
2018,2,24,15,36089.387018
2018,2,24,16,37349.219958
2018,2,24,17,38357.803185000004
2018,2,24,18,39020.216441000004
2018,2,24,19,39120.90905
2018,2,24,20,38412.011564
2018,2,24,21,37618.651526999995
2018,2,24,22,36983.333211000005
2018,2,24,23,36547.768554
2018,2,24,24,36513.851933
2018,2,25,1,37323.885036
2018,2,25,2,37850.7287
2018,2,25,3,37360.42901
2018,2,25,4,36574.828194
2018,2,25,5,35390.839619
2018,2,25,6,33702.272966000004
2018,2,25,7,32439.857866000002
2018,2,25,8,31556.906769999998
2018,2,25,9,30986.047383999998
2018,2,25,10,30689.598756
2018,2,25,11,30723.992196
2018,2,25,12,31216.725037
2018,2,25,13,32343.132332
2018,2,25,14,33357.578007
2018,2,25,15,34435.141079
2018,2,25,16,35011.851924
2018,2,25,17,35041.345619
2018,2,25,18,34863.600329
2018,2,25,19,34614.89698
2018,2,25,20,34228.142119
2018,2,25,21,33972.963113
2018,2,25,22,33935.132489999996
2018,2,25,23,34133.489544
2018,2,25,24,34706.687882
2018,2,26,1,36020.53175
2018,2,26,2,37121.783975
2018,2,26,3,36705.084497
2018,2,26,4,35627.133012
2018,2,26,5,33688.416213
2018,2,26,6,31561.740842000003
2018,2,26,7,30221.618876999997
2018,2,26,8,29524.450420999998
2018,2,26,9,29372.963011
2018,2,26,10,29670.71065
2018,2,26,11,30749.989827999998
2018,2,26,12,33572.123215
2018,2,26,13,37774.81622
2018,2,26,14,39069.102448000005
2018,2,26,15,38479.672493
2018,2,26,16,38177.419719
2018,2,26,17,37734.487802999996
2018,2,26,18,37027.919599
2018,2,26,19,36255.568012
2018,2,26,20,35891.992202
2018,2,26,21,35691.992858
2018,2,26,22,35585.843723000005
2018,2,26,23,35719.318477
2018,2,26,24,35910.041016
2018,2,27,1,37316.058153
2018,2,27,2,38370.632498
2018,2,27,3,37901.098436
2018,2,27,4,36585.896542
2018,2,27,5,34322.006816
2018,2,27,6,31914.883319
2018,2,27,7,30319.754702
2018,2,27,8,29444.363722000002
2018,2,27,9,29180.825642000003
2018,2,27,10,29281.845133999996
2018,2,27,11,29998.122268
2018,2,27,12,32286.498783999996
2018,2,27,13,35980.946292
2018,2,27,14,37085.680612000004
2018,2,27,15,37059.939253
2018,2,27,16,37371.087177999994
2018,2,27,17,37794.362174
2018,2,27,18,38167.125006
2018,2,27,19,38386.921624
2018,2,27,20,38791.886794
2018,2,27,21,38962.229811000005
2018,2,27,22,39045.807152999994
2018,2,27,23,39158.156694
2018,2,27,24,39247.658523000006
2018,2,28,1,40111.267084
2018,2,28,2,40683.136736
2018,2,28,3,39879.42544
2018,2,28,4,38248.417282999995
2018,2,28,5,35719.828533
2018,2,28,6,33090.661044
2018,2,28,7,31178.349499
2018,2,28,8,30094.320471
2018,2,28,9,29461.471726
2018,2,28,10,29229.208251999997
2018,2,28,11,29673.755775
2018,2,28,12,31582.430059
2018,2,28,13,35052.848143
2018,2,28,14,36207.12543
2018,2,28,15,36599.635634
2018,2,28,16,37588.164999
2018,2,28,17,38630.66149
2018,2,28,18,39410.278588
2018,2,28,19,39988.952083
2018,2,28,20,40562.676288999995
2018,2,28,21,40843.533961
2018,2,28,22,40879.19972
2018,2,28,23,40862.246783999995
2018,2,28,24,40519.867804
2018,3,1,1,41086.902216
2018,3,1,2,41515.468607999996
2018,3,1,3,40736.61738
2018,3,1,4,39141.957217
2018,3,1,5,36374.644729
2018,3,1,6,33689.690429
2018,3,1,7,31850.397625999998
2018,3,1,8,30545.641875
2018,3,1,9,29689.157761000002
2018,3,1,10,29235.813049
2018,3,1,11,29657.8471
2018,3,1,12,31586.767463999997
2018,3,1,13,35029.270267
2018,3,1,14,36047.861354
2018,3,1,15,36238.651858
2018,3,1,16,36848.066225
2018,3,1,17,37348.574133
2018,3,1,18,37660.745939
2018,3,1,19,37795.711269
2018,3,1,20,38104.199437
2018,3,1,21,38083.507863
2018,3,1,22,38102.201445
2018,3,1,23,37944.393714
2018,3,1,24,37481.574844
2018,3,2,1,38183.583151
2018,3,2,2,39171.382404
2018,3,2,3,38714.047997
2018,3,2,4,37377.30994
2018,3,2,5,35069.262735000004
2018,3,2,6,32746.429478
2018,3,2,7,31107.587728
2018,3,2,8,30248.245714999997
2018,3,2,9,29876.718499000002
2018,3,2,10,29986.680819
2018,3,2,11,30940.048335000003
2018,3,2,12,33495.978964
2018,3,2,13,37442.373177999994
2018,3,2,14,38401.220418
2018,3,2,15,37650.983395999996
2018,3,2,16,37262.517408
2018,3,2,17,36903.86756
2018,3,2,18,36641.112791
2018,3,2,19,36503.55663
2018,3,2,20,36769.925359
2018,3,2,21,36918.900047
2018,3,2,22,36872.891289
2018,3,2,23,36798.881162
2018,3,2,24,36475.527747
2018,3,3,1,36580.122610000006
2018,3,3,2,37021.021455
2018,3,3,3,36304.629635000005
2018,3,3,4,35305.017506000004
2018,3,3,5,33747.056164
2018,3,3,6,31927.902619
2018,3,3,7,30374.907451
2018,3,3,8,29354.468737
2018,3,3,9,28784.146522000003
2018,3,3,10,28670.669571
2018,3,3,11,28890.433261000002
2018,3,3,12,29859.874344
2018,3,3,13,31317.934482999997
2018,3,3,14,32471.217756000002
2018,3,3,15,33660.592053
2018,3,3,16,34447.014252999994
2018,3,3,17,34728.445175
2018,3,3,18,34822.10897
2018,3,3,19,34725.016141
2018,3,3,20,34513.792022
2018,3,3,21,34511.345696
2018,3,3,22,34427.608337
2018,3,3,23,34502.005975
2018,3,3,24,34670.828161000005
2018,3,4,1,35522.829286
2018,3,4,2,35927.702092
2018,3,4,3,35285.083399
2018,3,4,4,34363.133616
2018,3,4,5,32960.216757
2018,3,4,6,31266.29307
2018,3,4,7,29814.286251999998
2018,3,4,8,28749.136823
2018,3,4,9,27961.555238999998
2018,3,4,10,27553.407011000003
2018,3,4,11,27465.465429000003
2018,3,4,12,27740.377214999997
2018,3,4,13,28561.288791000003
2018,3,4,14,29347.651201
2018,3,4,15,31075.651409
2018,3,4,16,32861.249620999995
2018,3,4,17,34099.043522
2018,3,4,18,34969.777565
2018,3,4,19,35627.88943
2018,3,4,20,36025.846591
2018,3,4,21,36263.022472000004
2018,3,4,22,36568.375957
2018,3,4,23,36865.456586
2018,3,4,24,37284.528949
2018,3,5,1,38052.349806
2018,3,5,2,39049.608018
2018,3,5,3,38439.034055000004
2018,3,5,4,37198.268645
2018,3,5,5,35042.44018
2018,3,5,6,32586.119718
2018,3,5,7,30646.102887
2018,3,5,8,29502.799955000002
2018,3,5,9,28875.354602999996
2018,3,5,10,28676.581966
2018,3,5,11,29215.664226999997
2018,3,5,12,31195.165299
2018,3,5,13,34800.059588
2018,3,5,14,35886.676474
2018,3,5,15,36458.130159
2018,3,5,16,37609.835932999995
2018,3,5,17,38637.741063
2018,3,5,18,39314.599092000004
2018,3,5,19,39775.279214999995
2018,3,5,20,40202.409162
2018,3,5,21,40468.954942000004
2018,3,5,22,40473.06803
2018,3,5,23,40084.863212000004
2018,3,5,24,39644.359421
2018,3,6,1,40124.769744
2018,3,6,2,40593.560944
2018,3,6,3,39452.232644
2018,3,6,4,37454.004443
2018,3,6,5,34854.434704
2018,3,6,6,32028.868158999998
2018,3,6,7,30222.251676
2018,3,6,8,29225.909107
2018,3,6,9,28894.805536
2018,3,6,10,29014.777283
2018,3,6,11,29910.849829000003
2018,3,6,12,32530.544348000003
2018,3,6,13,36819.129833
2018,3,6,14,37889.573726999995
2018,3,6,15,37170.309408999994
2018,3,6,16,36700.903849
2018,3,6,17,36378.437606
2018,3,6,18,36012.957767
2018,3,6,19,35784.866124
2018,3,6,20,35753.975944
2018,3,6,21,35715.814888
2018,3,6,22,35763.375595
2018,3,6,23,35936.254385
2018,3,6,24,36002.432283
2018,3,7,1,36997.527345999995
2018,3,7,2,38193.731945
2018,3,7,3,37697.953648
2018,3,7,4,36374.828249
2018,3,7,5,34096.542248000005
2018,3,7,6,31908.385394999998
2018,3,7,7,30510.493168
2018,3,7,8,29928.209425999998
2018,3,7,9,29770.741544
2018,3,7,10,30075.153945
2018,3,7,11,31326.475957
2018,3,7,12,34319.960216
2018,3,7,13,38801.386773
2018,3,7,14,39826.730825
2018,3,7,15,39003.105704
2018,3,7,16,38304.69362799999
2018,3,7,17,37656.185171
2018,3,7,18,36909.407817
2018,3,7,19,36236.64293
2018,3,7,20,35854.963927
2018,3,7,21,35528.378827
2018,3,7,22,35343.808875999996
2018,3,7,23,35361.256447
2018,3,7,24,35610.904454
2018,3,8,1,36903.503155
2018,3,8,2,38387.814751
2018,3,8,3,38254.065697000005
2018,3,8,4,37194.082194999995
2018,3,8,5,35143.884384
2018,3,8,6,33070.874073
2018,3,8,7,31789.008566000004
2018,3,8,8,31184.839289
2018,3,8,9,31070.964152999997
2018,3,8,10,31299.189601
2018,3,8,11,32333.700318
2018,3,8,12,35080.329789999996
2018,3,8,13,39161.060570999995
2018,3,8,14,40039.78736
2018,3,8,15,39289.018134
2018,3,8,16,38436.774456
2018,3,8,17,37716.277979
2018,3,8,18,36820.394199
2018,3,8,19,36029.793387
2018,3,8,20,35762.403884
2018,3,8,21,35440.021741000004
2018,3,8,22,35306.442216
2018,3,8,23,35323.955941
2018,3,8,24,35397.932513
2018,3,9,1,36516.470617
2018,3,9,2,37756.317311
2018,3,9,3,37548.740388
2018,3,9,4,36385.309945
2018,3,9,5,34291.663718
2018,3,9,6,32123.319895999997
2018,3,9,7,30741.746019
2018,3,9,8,30036.710967000003
2018,3,9,9,29755.393087
2018,3,9,10,29841.233182999997
2018,3,9,11,30613.289648
2018,3,9,12,32960.107082999995
2018,3,9,13,36409.788651
2018,3,9,14,37190.374981
2018,3,9,15,36837.568501
2018,3,9,16,36473.391057
2018,3,9,17,36326.458239
2018,3,9,18,36150.408562
2018,3,9,19,35939.912588
2018,3,9,20,36010.486402999995
2018,3,9,21,35856.565784
2018,3,9,22,35583.180754
2018,3,9,23,35447.179312
2018,3,9,24,35499.269625
2018,3,10,1,36244.249101
2018,3,10,2,36652.592185
2018,3,10,3,36163.839531
2018,3,10,4,35034.310252999996
2018,3,10,5,33471.193758
2018,3,10,6,31582.988952
2018,3,10,7,29962.639002999997
2018,3,10,8,28907.987537
2018,3,10,9,28234.523025
2018,3,10,10,27970.616482999998
2018,3,10,11,28038.670154000003
2018,3,10,12,28752.209677999996
2018,3,10,13,29955.571569
2018,3,10,14,31056.104563
2018,3,10,15,32820.687388
2018,3,10,16,34424.701136
2018,3,10,17,35698.343758999996
2018,3,10,18,36886.003092
2018,3,10,19,37966.854774
2018,3,10,20,39035.788712
2018,3,10,21,40179.935903
2018,3,10,22,41111.684982
2018,3,10,23,41483.316496
2018,3,10,24,41060.601231
2018,3,11,1,40467.74
2018,3,11,2,40446.946255
2018,3,11,3,39222.086808
2018,3,11,4,37704.307047
2018,3,11,5,35892.41583
2018,3,11,6,33876.255091
2018,3,11,7,31968.205058999996
2018,3,11,8,30584.22962
2018,3,11,9,29843.612296
2018,3,11,10,29388.513772000002
2018,3,11,11,29358.66709
2018,3,11,12,29766.315223
2018,3,11,13,30506.206398000002
2018,3,11,14,31213.710941
2018,3,11,15,32654.743704
2018,3,11,16,33827.154582
2018,3,11,17,34739.73782
2018,3,11,18,35628.565533
2018,3,11,19,35976.309661
2018,3,11,20,35782.608436
2018,3,11,21,35411.919345
2018,3,11,22,35037.757587
2018,3,11,23,34625.599429
2018,3,11,24,34348.049719999995
2018,3,12,1,34963.672008999994
2018,3,12,2,35814.599872000006
2018,3,12,3,35127.538098000005
2018,3,12,4,33529.713114
2018,3,12,5,31516.633737
2018,3,12,6,29885.8167
