Capacity data calculated from MERRA-2 by Lei Duan,,,,
Top 25% of area used.
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,solar capacity
2018,5,18,24,0.656775722
2018,5,19,1,0.467478371
2018,5,19,2,0.01335176
2018,5,19,3,0
2018,5,19,4,0
2018,5,19,5,0
2018,5,19,6,0
2018,5,19,7,0
2018,5,19,8,0
2018,5,19,9,0
2018,5,19,10,0
2018,5,19,11,0
2018,5,19,12,0
2018,5,19,13,0.195777377
2018,5,19,14,0.565347071
2018,5,19,15,0.74512673
2018,5,19,16,0.790523488
2018,5,19,17,0.818660429
2018,5,19,18,0.825967872
2018,5,19,19,0.827800892
2018,5,19,20,0.830055728
2018,5,19,21,0.829181435
2018,5,19,22,0.812560275
2018,5,19,23,0.763255578
2018,5,19,24,0.647460918
2018,5,20,1,0.434038065
2018,5,20,2,0.015923012
2018,5,20,3,0
2018,5,20,4,0
2018,5,20,5,0
2018,5,20,6,0
2018,5,20,7,0
2018,5,20,8,0
2018,5,20,9,0
2018,5,20,10,0
2018,5,20,11,0
2018,5,20,12,0
2018,5,20,13,0.114899413
2018,5,20,14,0.393587521
2018,5,20,15,0.565957908
2018,5,20,16,0.652559677
2018,5,20,17,0.696373965
2018,5,20,18,0.748792111
2018,5,20,19,0.774971856
2018,5,20,20,0.779339393
2018,5,20,21,0.768820581
2018,5,20,22,0.734883408
2018,5,20,23,0.640694055
2018,5,20,24,0.474477318
2018,5,21,1,0.264624305
2018,5,21,2,0.020644584
2018,5,21,3,0
2018,5,21,4,0
2018,5,21,5,0
2018,5,21,6,0
2018,5,21,7,0
2018,5,21,8,0
2018,5,21,9,0
2018,5,21,10,0
2018,5,21,11,0
2018,5,21,12,0
2018,5,21,13,0.104702527
2018,5,21,14,0.353072645
2018,5,21,15,0.582352669
2018,5,21,16,0.740110185
2018,5,21,17,0.751469902
2018,5,21,18,0.727359851
2018,5,21,19,0.670156654
2018,5,21,20,0.618188961
2018,5,21,21,0.588424421
2018,5,21,22,0.540180811
2018,5,21,23,0.483389313
2018,5,21,24,0.400681616
2018,5,22,1,0.26384607
2018,5,22,2,0.017316513
2018,5,22,3,0
2018,5,22,4,0
2018,5,22,5,0
2018,5,22,6,0
2018,5,22,7,0
2018,5,22,8,0
2018,5,22,9,0
2018,5,22,10,0
2018,5,22,11,0
2018,5,22,12,0
2018,5,22,13,0.083793201
2018,5,22,14,0.255039842
2018,5,22,15,0.43089472
2018,5,22,16,0.544620538
2018,5,22,17,0.600026519
2018,5,22,18,0.63645836
2018,5,22,19,0.619431327
2018,5,22,20,0.581540102
2018,5,22,21,0.521764561
2018,5,22,22,0.445806706
2018,5,22,23,0.343354558
2018,5,22,24,0.243009264
2018,5,23,1,0.137148151
2018,5,23,2,0.024697516
2018,5,23,3,0
2018,5,23,4,0
2018,5,23,5,0
2018,5,23,6,0
2018,5,23,7,0
2018,5,23,8,0
2018,5,23,9,0
2018,5,23,10,0
2018,5,23,11,0
2018,5,23,12,0
2018,5,23,13,0.125601406
2018,5,23,14,0.384021154
2018,5,23,15,0.578037794
2018,5,23,16,0.651810042
2018,5,23,17,0.692001939
2018,5,23,18,0.701750262
2018,5,23,19,0.705545961
2018,5,23,20,0.684657971
2018,5,23,21,0.667980557
2018,5,23,22,0.635231067
2018,5,23,23,0.560934675
2018,5,23,24,0.457040609
2018,5,24,1,0.28715211
2018,5,24,2,0.025450735
2018,5,24,3,0
2018,5,24,4,0
2018,5,24,5,0
2018,5,24,6,0
2018,5,24,7,0
2018,5,24,8,0
2018,5,24,9,0
2018,5,24,10,0
2018,5,24,11,0
2018,5,24,12,0
2018,5,24,13,0.201875276
2018,5,24,14,0.520855432
2018,5,24,15,0.72362653
2018,5,24,16,0.775300473
2018,5,24,17,0.784496047
2018,5,24,18,0.777927702
2018,5,24,19,0.770313507
2018,5,24,20,0.775809219
2018,5,24,21,0.783107716
2018,5,24,22,0.785428525
2018,5,24,23,0.752095162
2018,5,24,24,0.67215348
2018,5,25,1,0.46241589
2018,5,25,2,0.036985404
2018,5,25,3,0
2018,5,25,4,0
2018,5,25,5,0
2018,5,25,6,0
2018,5,25,7,0
2018,5,25,8,0
2018,5,25,9,0
2018,5,25,10,0
2018,5,25,11,0
2018,5,25,12,0
2018,5,25,13,0.242301271
2018,5,25,14,0.562584409
2018,5,25,15,0.731882471
2018,5,25,16,0.80120645
2018,5,25,17,0.82505234
2018,5,25,18,0.827129596
2018,5,25,19,0.826010763
2018,5,25,20,0.822757535
2018,5,25,21,0.821814005
2018,5,25,22,0.805428704
2018,5,25,23,0.761468417
2018,5,25,24,0.653578558
2018,5,26,1,0.456396846
2018,5,26,2,0.033940257
2018,5,26,3,0
2018,5,26,4,0
2018,5,26,5,0
2018,5,26,6,0
2018,5,26,7,0
2018,5,26,8,0
2018,5,26,9,0
2018,5,26,10,0
2018,5,26,11,0
2018,5,26,12,0
2018,5,26,13,0.246867887
2018,5,26,14,0.587775864
2018,5,26,15,0.727888256
2018,5,26,16,0.787044413
2018,5,26,17,0.808354667
2018,5,26,18,0.797272041
2018,5,26,19,0.777685608
2018,5,26,20,0.769852079
2018,5,26,21,0.763240206
2018,5,26,22,0.740020769
2018,5,26,23,0.678659479
2018,5,26,24,0.570211491
2018,5,27,1,0.383811514
2018,5,27,2,0.03146309
2018,5,27,3,0
2018,5,27,4,0
2018,5,27,5,0
2018,5,27,6,0
2018,5,27,7,0
2018,5,27,8,0
2018,5,27,9,0
2018,5,27,10,0
2018,5,27,11,0
2018,5,27,12,0
2018,5,27,13,0.215822637
2018,5,27,14,0.523994497
2018,5,27,15,0.718427809
2018,5,27,16,0.778749841
2018,5,27,17,0.788190483
2018,5,27,18,0.790584933
2018,5,27,19,0.792209572
2018,5,27,20,0.785360925
2018,5,27,21,0.776303803
2018,5,27,22,0.757471023
2018,5,27,23,0.711923255
2018,5,27,24,0.601194163
2018,5,28,1,0.427575897
2018,5,28,2,0.033353591
2018,5,28,3,0
2018,5,28,4,0
2018,5,28,5,0
2018,5,28,6,0
2018,5,28,7,0
2018,5,28,8,0
2018,5,28,9,0
2018,5,28,10,0
2018,5,28,11,0
2018,5,28,12,0
2018,5,28,13,0.266050995
2018,5,28,14,0.598664782
2018,5,28,15,0.74570555
2018,5,28,16,0.800390672
2018,5,28,17,0.814050715
2018,5,28,18,0.796257027
2018,5,28,19,0.768819938
2018,5,28,20,0.747980661
2018,5,28,21,0.735714899
2018,5,28,22,0.72327339
2018,5,28,23,0.683434642
2018,5,28,24,0.593938786
2018,5,29,1,0.399863352
2018,5,29,2,0.03422655
2018,5,29,3,0
2018,5,29,4,0
2018,5,29,5,0
2018,5,29,6,0
2018,5,29,7,0
2018,5,29,8,0
2018,5,29,9,0
2018,5,29,10,0
2018,5,29,11,0
2018,5,29,12,0
2018,5,29,13,0.259386631
2018,5,29,14,0.569386475
2018,5,29,15,0.720529113
2018,5,29,16,0.78407474
2018,5,29,17,0.816219467
2018,5,29,18,0.820258239
2018,5,29,19,0.819368393
2018,5,29,20,0.822155303
2018,5,29,21,0.825946794
2018,5,29,22,0.816020719
2018,5,29,23,0.760586166
2018,5,29,24,0.673813547
2018,5,30,1,0.489340065
2018,5,30,2,0.039592824
2018,5,30,3,0
2018,5,30,4,0
2018,5,30,5,0
2018,5,30,6,0
2018,5,30,7,0
2018,5,30,8,0
2018,5,30,9,0
2018,5,30,10,0
2018,5,30,11,0
2018,5,30,12,0
2018,5,30,13,0.268910131
2018,5,30,14,0.603657967
2018,5,30,15,0.754403371
2018,5,30,16,0.787750813
2018,5,30,17,0.817477115
2018,5,30,18,0.81514326
2018,5,30,19,0.816632493
2018,5,30,20,0.821580983
2018,5,30,21,0.819763523
2018,5,30,22,0.799172889
2018,5,30,23,0.745296307
2018,5,30,24,0.66075432
2018,5,31,1,0.491984906
2018,5,31,2,0.043285226
2018,5,31,3,0
2018,5,31,4,0
2018,5,31,5,0
2018,5,31,6,0
2018,5,31,7,0
2018,5,31,8,0
2018,5,31,9,0
2018,5,31,10,0
2018,5,31,11,0
2018,5,31,12,0
2018,5,31,13,0.215952664
2018,5,31,14,0.512250832
2018,5,31,15,0.674680886
2018,5,31,16,0.768194787
2018,5,31,17,0.804371763
2018,5,31,18,0.807929045
2018,5,31,19,0.795296491
2018,5,31,20,0.786741558
2018,5,31,21,0.784688201
2018,5,31,22,0.77214356
2018,5,31,23,0.718723092
2018,5,31,24,0.61979024
2018,6,1,1,0.410738068
2018,6,1,2,0.044195196
2018,6,1,3,0
2018,6,1,4,0
2018,6,1,5,0
2018,6,1,6,0
2018,6,1,7,0
2018,6,1,8,0
2018,6,1,9,0
2018,6,1,10,0
2018,6,1,11,0
2018,6,1,12,0
2018,6,1,13,0.239598363
2018,6,1,14,0.53521528
2018,6,1,15,0.696754447
2018,6,1,16,0.763369747
2018,6,1,17,0.773913731
2018,6,1,18,0.77390219
2018,6,1,19,0.777011121
2018,6,1,20,0.768505086
2018,6,1,21,0.758405816
2018,6,1,22,0.730720159
2018,6,1,23,0.677380688
2018,6,1,24,0.567612032
2018,6,2,1,0.392230766
2018,6,2,2,0.050694854
2018,6,2,3,0
2018,6,2,4,0
2018,6,2,5,0
2018,6,2,6,0
2018,6,2,7,0
2018,6,2,8,0
2018,6,2,9,0
2018,6,2,10,0
2018,6,2,11,0
2018,6,2,12,0
2018,6,2,13,0.252461684
2018,6,2,14,0.555202681
2018,6,2,15,0.727589085
2018,6,2,16,0.794154417
2018,6,2,17,0.807641009
2018,6,2,18,0.80735892
2018,6,2,19,0.799495855
2018,6,2,20,0.790082002
2018,6,2,21,0.778453116
2018,6,2,22,0.759674737
2018,6,2,23,0.71376182
2018,6,2,24,0.588728358
2018,6,3,1,0.373137551
2018,6,3,2,0.053627843
2018,6,3,3,0
2018,6,3,4,0
2018,6,3,5,0
2018,6,3,6,0
2018,6,3,7,0
2018,6,3,8,0
2018,6,3,9,0
2018,6,3,10,0
2018,6,3,11,0
2018,6,3,12,0
2018,6,3,13,0.121807054
2018,6,3,14,0.304440342
2018,6,3,15,0.463213153
2018,6,3,16,0.557027066
2018,6,3,17,0.608007832
2018,6,3,18,0.639964907
2018,6,3,19,0.649639378
2018,6,3,20,0.64320479
2018,6,3,21,0.625353151
2018,6,3,22,0.579018194
2018,6,3,23,0.503151083
2018,6,3,24,0.392828388
2018,6,4,1,0.297268612
2018,6,4,2,0.042245529
2018,6,4,3,0
2018,6,4,4,0
2018,6,4,5,0
2018,6,4,6,0
2018,6,4,7,0
2018,6,4,8,0
2018,6,4,9,0
2018,6,4,10,0
2018,6,4,11,0
2018,6,4,12,0
2018,6,4,13,0.146496551
2018,6,4,14,0.417754317
2018,6,4,15,0.63021868
2018,6,4,16,0.743935002
2018,6,4,17,0.790249013
2018,6,4,18,0.80852278
2018,6,4,19,0.808290562
2018,6,4,20,0.8062463
2018,6,4,21,0.805352481
2018,6,4,22,0.792629112
2018,6,4,23,0.768647611
2018,6,4,24,0.678591241
2018,6,5,1,0.488671715
2018,6,5,2,0.054210311
2018,6,5,3,0
2018,6,5,4,0
2018,6,5,5,0
2018,6,5,6,0
2018,6,5,7,0
2018,6,5,8,0
2018,6,5,9,0
2018,6,5,10,0
2018,6,5,11,0
2018,6,5,12,0
2018,6,5,13,0.22786286
2018,6,5,14,0.517360787
2018,6,5,15,0.70835165
2018,6,5,16,0.782273561
2018,6,5,17,0.801635115
2018,6,5,18,0.80571427
2018,6,5,19,0.803120585
2018,6,5,20,0.798251082
2018,6,5,21,0.794755628
2018,6,5,22,0.780826043
2018,6,5,23,0.746444702
2018,6,5,24,0.658260407
2018,6,6,1,0.459516779
2018,6,6,2,0.057304129
2018,6,6,3,0
2018,6,6,4,0
2018,6,6,5,0
2018,6,6,6,0
2018,6,6,7,0
2018,6,6,8,0
2018,6,6,9,0
2018,6,6,10,0
2018,6,6,11,0
2018,6,6,12,0
2018,6,6,13,0.108302376
2018,6,6,14,0.300072319
2018,6,6,15,0.48861834
2018,6,6,16,0.614139197
2018,6,6,17,0.676273748
2018,6,6,18,0.697691656
2018,6,6,19,0.694141433
2018,6,6,20,0.686612437
2018,6,6,21,0.668691407
2018,6,6,22,0.626358915
2018,6,6,23,0.572584373
2018,6,6,24,0.46536225
2018,6,7,1,0.300563224
2018,6,7,2,0.052851014
2018,6,7,3,0
2018,6,7,4,0
2018,6,7,5,0
2018,6,7,6,0
2018,6,7,7,0
2018,6,7,8,0
2018,6,7,9,0
2018,6,7,10,0
2018,6,7,11,0
2018,6,7,12,0
2018,6,7,13,0.192305982
2018,6,7,14,0.451285096
2018,6,7,15,0.634639949
2018,6,7,16,0.718803552
2018,6,7,17,0.753504049
2018,6,7,18,0.773107303
2018,6,7,19,0.777160185
2018,6,7,20,0.763498923
2018,6,7,21,0.748834318
2018,6,7,22,0.715652829
2018,6,7,23,0.656738886
2018,6,7,24,0.537254936
2018,6,8,1,0.357444968
2018,6,8,2,0.061353003
2018,6,8,3,0
2018,6,8,4,0
2018,6,8,5,0
2018,6,8,6,0
2018,6,8,7,0
2018,6,8,8,0
2018,6,8,9,0
2018,6,8,10,0
2018,6,8,11,0
2018,6,8,12,0
2018,6,8,13,0.235952876
2018,6,8,14,0.544344299
2018,6,8,15,0.726984389
2018,6,8,16,0.795812919
2018,6,8,17,0.808232363
2018,6,8,18,0.810978723
2018,6,8,19,0.807328948
2018,6,8,20,0.803857159
2018,6,8,21,0.801340746
2018,6,8,22,0.785668173
2018,6,8,23,0.756791845
2018,6,8,24,0.648520228
2018,6,9,1,0.422871466
2018,6,9,2,0.060354714
2018,6,9,3,0
2018,6,9,4,0
2018,6,9,5,0
2018,6,9,6,0
2018,6,9,7,0
2018,6,9,8,0
2018,6,9,9,0
2018,6,9,10,0
2018,6,9,11,0
2018,6,9,12,0
2018,6,9,13,0.163948849
2018,6,9,14,0.374736615
2018,6,9,15,0.537582087
2018,6,9,16,0.612177801
2018,6,9,17,0.659727013
2018,6,9,18,0.693465281
2018,6,9,19,0.706373952
2018,6,9,20,0.710288355
2018,6,9,21,0.694640195
2018,6,9,22,0.653647184
2018,6,9,23,0.584509617
2018,6,9,24,0.446776887
2018,6,10,1,0.269208732
2018,6,10,2,0.052414191
2018,6,10,3,0
2018,6,10,4,0
2018,6,10,5,0
2018,6,10,6,0
2018,6,10,7,0
2018,6,10,8,0
2018,6,10,9,0
2018,6,10,10,0
2018,6,10,11,0
2018,6,10,12,0
2018,6,10,13,0.126215828
2018,6,10,14,0.311652736
2018,6,10,15,0.478810593
2018,6,10,16,0.57353635
2018,6,10,17,0.63512216
2018,6,10,18,0.65896235
2018,6,10,19,0.673356463
2018,6,10,20,0.658504462
2018,6,10,21,0.600473179
2018,6,10,22,0.509556347
2018,6,10,23,0.414328197
2018,6,10,24,0.288872141
2018,6,11,1,0.186652237
2018,6,11,2,0.048788053
2018,6,11,3,0
2018,6,11,4,0
2018,6,11,5,0
2018,6,11,6,0
2018,6,11,7,0
2018,6,11,8,0
2018,6,11,9,0
2018,6,11,10,0
2018,6,11,11,0
2018,6,11,12,1.05E-06
2018,6,11,13,0.265836569
2018,6,11,14,0.592562006
2018,6,11,15,0.745395204
2018,6,11,16,0.790674135
2018,6,11,17,0.821988231
2018,6,11,18,0.825955016
2018,6,11,19,0.818594943
2018,6,11,20,0.815220078
2018,6,11,21,0.813096608
2018,6,11,22,0.799389316
2018,6,11,23,0.751882877
2018,6,11,24,0.658154268
2018,6,12,1,0.479897626
2018,6,12,2,0.066905167
2018,6,12,3,0
2018,6,12,4,0
2018,6,12,5,0
2018,6,12,6,0
2018,6,12,7,0
2018,6,12,8,0
2018,6,12,9,0
2018,6,12,10,0
2018,6,12,11,0
2018,6,12,12,6.78E-07
2018,6,12,13,0.282246342
2018,6,12,14,0.598235206
2018,6,12,15,0.738785761
2018,6,12,16,0.796370036
2018,6,12,17,0.812553444
2018,6,12,18,0.811044622
2018,6,12,19,0.806457207
2018,6,12,20,0.803279724
2018,6,12,21,0.801125413
2018,6,12,22,0.787655566
2018,6,12,23,0.747177438
2018,6,12,24,0.661147686
2018,6,13,1,0.471690041
2018,6,13,2,0.069804645
2018,6,13,3,0
2018,6,13,4,0
2018,6,13,5,0
2018,6,13,6,0
2018,6,13,7,0
2018,6,13,8,0
2018,6,13,9,0
2018,6,13,10,0
2018,6,13,11,0
2018,6,13,12,0
2018,6,13,13,0.220611758
2018,6,13,14,0.496987688
2018,6,13,15,0.640274108
2018,6,13,16,0.682375046
2018,6,13,17,0.694162588
2018,6,13,18,0.715218428
2018,6,13,19,0.732627079
2018,6,13,20,0.746112979
2018,6,13,21,0.754085201
2018,6,13,22,0.745193517
2018,6,13,23,0.715859108
2018,6,13,24,0.61824636
2018,6,14,1,0.420484229
2018,6,14,2,0.068523629
2018,6,14,3,0
2018,6,14,4,0
2018,6,14,5,0
2018,6,14,6,0
2018,6,14,7,0
2018,6,14,8,0
2018,6,14,9,0
2018,6,14,10,0
2018,6,14,11,0
2018,6,14,12,0
2018,6,14,13,0.250213642
2018,6,14,14,0.557637162
2018,6,14,15,0.742304355
2018,6,14,16,0.803706271
2018,6,14,17,0.814866166
2018,6,14,18,0.813590965
2018,6,14,19,0.807791992
2018,6,14,20,0.804875628
2018,6,14,21,0.806794417
2018,6,14,22,0.790881851
2018,6,14,23,0.759457846
2018,6,14,24,0.679434405
2018,6,15,1,0.503331748
2018,6,15,2,0.074838735
2018,6,15,3,0
2018,6,15,4,0
2018,6,15,5,0
2018,6,15,6,0
2018,6,15,7,0
2018,6,15,8,0
2018,6,15,9,0
2018,6,15,10,0
2018,6,15,11,0
2018,6,15,12,1.90E-06
2018,6,15,13,0.218905883
2018,6,15,14,0.483332929
2018,6,15,15,0.658688797
2018,6,15,16,0.738829674
2018,6,15,17,0.769591011
2018,6,15,18,0.777443835
2018,6,15,19,0.777471515
2018,6,15,20,0.776664742
2018,6,15,21,0.768551135
2018,6,15,22,0.745351365
2018,6,15,23,0.693010405
2018,6,15,24,0.561227202
2018,6,16,1,0.344542419
2018,6,16,2,0.046504765
2018,6,16,3,0
2018,6,16,4,0
2018,6,16,5,0
2018,6,16,6,0
2018,6,16,7,0
2018,6,16,8,0
2018,6,16,9,0
2018,6,16,10,0
2018,6,16,11,0
2018,6,16,12,1.85E-06
2018,6,16,13,0.151725713
2018,6,16,14,0.347553349
2018,6,16,15,0.522064547
2018,6,16,16,0.629340386
2018,6,16,17,0.673889777
2018,6,16,18,0.677701831
2018,6,16,19,0.654880493
2018,6,16,20,0.630669718
2018,6,16,21,0.590930511
2018,6,16,22,0.520039476
2018,6,16,23,0.431146874
2018,6,16,24,0.274213372
2018,6,17,1,0.130431761
2018,6,17,2,0.030016221
2018,6,17,3,0
2018,6,17,4,0
2018,6,17,5,0
2018,6,17,6,0
2018,6,17,7,0
2018,6,17,8,0
2018,6,17,9,0
2018,6,17,10,0
2018,6,17,11,0
2018,6,17,12,0
2018,6,17,13,0.100721001
2018,6,17,14,0.29358535
2018,6,17,15,0.47589929
2018,6,17,16,0.607060395
2018,6,17,17,0.690210648
2018,6,17,18,0.722121148
2018,6,17,19,0.723045851
2018,6,17,20,0.711074374
2018,6,17,21,0.686044302
2018,6,17,22,0.636678752
2018,6,17,23,0.562102802
2018,6,17,24,0.449883464
2018,6,18,1,0.302981434
2018,6,18,2,0.078735852
2018,6,18,3,0
2018,6,18,4,0
2018,6,18,5,0
2018,6,18,6,0
2018,6,18,7,0
2018,6,18,8,0
2018,6,18,9,0
2018,6,18,10,0
2018,6,18,11,0
2018,6,18,12,6.11E-06
2018,6,18,13,0.293744277
2018,6,18,14,0.605939284
2018,6,18,15,0.751883819
2018,6,18,16,0.802351327
2018,6,18,17,0.821773792
2018,6,18,18,0.817907227
2018,6,18,19,0.809025717
2018,6,18,20,0.799431989
2018,6,18,21,0.796316332
2018,6,18,22,0.778245407
2018,6,18,23,0.735275562
2018,6,18,24,0.636868035
2018,6,19,1,0.459728288
2018,6,19,2,0.079768297
2018,6,19,3,0
2018,6,19,4,0
2018,6,19,5,0
2018,6,19,6,0
2018,6,19,7,0
2018,6,19,8,0
2018,6,19,9,0
2018,6,19,10,0
2018,6,19,11,0
2018,6,19,12,5.55E-06
2018,6,19,13,0.289009386
2018,6,19,14,0.575305802
2018,6,19,15,0.7012045
2018,6,19,16,0.753087112
2018,6,19,17,0.77050431
2018,6,19,18,0.776833399
2018,6,19,19,0.779458085
2018,6,19,20,0.77961259
2018,6,19,21,0.781049685
2018,6,19,22,0.768164285
2018,6,19,23,0.726651873
2018,6,19,24,0.615329575
2018,6,20,1,0.439901615
2018,6,20,2,0.076814001
2018,6,20,3,0
2018,6,20,4,0
2018,6,20,5,0
2018,6,20,6,0
2018,6,20,7,0
2018,6,20,8,0
2018,6,20,9,0
2018,6,20,10,0
2018,6,20,11,0
2018,6,20,12,6.72E-06
2018,6,20,13,0.278127162
2018,6,20,14,0.590738353
2018,6,20,15,0.752257228
2018,6,20,16,0.806064472
2018,6,20,17,0.82442947
2018,6,20,18,0.824812364
2018,6,20,19,0.819056619
2018,6,20,20,0.812959844
2018,6,20,21,0.808672902
2018,6,20,22,0.786779491
2018,6,20,23,0.765035938
2018,6,20,24,0.65327636
2018,6,21,1,0.485313646
2018,6,21,2,0.063359556
2018,6,21,3,0
2018,6,21,4,0
2018,6,21,5,0
2018,6,21,6,0
2018,6,21,7,0
2018,6,21,8,0
2018,6,21,9,0
2018,6,21,10,0
2018,6,21,11,0
2018,6,21,12,5.45E-06
2018,6,21,13,0.307651635
2018,6,21,14,0.608487849
2018,6,21,15,0.74353826
2018,6,21,16,0.798103061
2018,6,21,17,0.813878913
2018,6,21,18,0.810040273
2018,6,21,19,0.80455492
2018,6,21,20,0.802872854
2018,6,21,21,0.802841604
2018,6,21,22,0.792188365
2018,6,21,23,0.746324103
2018,6,21,24,0.668097494
2018,6,22,1,0.49573171
2018,6,22,2,0.06767628
2018,6,22,3,0
2018,6,22,4,0
2018,6,22,5,0
2018,6,22,6,0
2018,6,22,7,0
2018,6,22,8,0
2018,6,22,9,0
2018,6,22,10,0
2018,6,22,11,0
2018,6,22,12,0
2018,6,22,13,0.310154772
2018,6,22,14,0.619897189
2018,6,22,15,0.743581929
2018,6,22,16,0.79579436
2018,6,22,17,0.827723346
2018,6,22,18,0.828295989
2018,6,22,19,0.82081871
2018,6,22,20,0.816434604
2018,6,22,21,0.81454796
2018,6,22,22,0.797570159
2018,6,22,23,0.755942079
2018,6,22,24,0.657904545
2018,6,23,1,0.494655773
2018,6,23,2,0.087642129
2018,6,23,3,0
2018,6,23,4,0
2018,6,23,5,0
2018,6,23,6,0
2018,6,23,7,0
2018,6,23,8,0
2018,6,23,9,0
2018,6,23,10,0
2018,6,23,11,0
2018,6,23,12,0
2018,6,23,13,0.299735788
2018,6,23,14,0.622099987
2018,6,23,15,0.742503468
2018,6,23,16,0.799441412
2018,6,23,17,0.819448689
2018,6,23,18,0.824185607
2018,6,23,19,0.817081808
2018,6,23,20,0.812883549
2018,6,23,21,0.809697415
2018,6,23,22,0.796990057
2018,6,23,23,0.760331279
2018,6,23,24,0.656834916
2018,6,24,1,0.505403371
2018,6,24,2,0.079102063
2018,6,24,3,0
2018,6,24,4,0
2018,6,24,5,0
2018,6,24,6,0
2018,6,24,7,0
2018,6,24,8,0
2018,6,24,9,0
2018,6,24,10,0
2018,6,24,11,0
2018,6,24,12,3.02E-07
2018,6,24,13,0.275918918
2018,6,24,14,0.582746043
2018,6,24,15,0.736989064
2018,6,24,16,0.784962974
2018,6,24,17,0.814792052
2018,6,24,18,0.818807271
2018,6,24,19,0.813733785
2018,6,24,20,0.810459522
2018,6,24,21,0.80905181
2018,6,24,22,0.793628506
2018,6,24,23,0.749588139
2018,6,24,24,0.662835559
2018,6,25,1,0.487654437
2018,6,25,2,0.077911511
2018,6,25,3,0
2018,6,25,4,0
2018,6,25,5,0
2018,6,25,6,0
2018,6,25,7,0
2018,6,25,8,0
2018,6,25,9,0
2018,6,25,10,0
2018,6,25,11,0
2018,6,25,12,0
2018,6,25,13,0.244956781
2018,6,25,14,0.534328032
2018,6,25,15,0.674724944
2018,6,25,16,0.753048636
2018,6,25,17,0.801354577
2018,6,25,18,0.808727313
2018,6,25,19,0.801325859
2018,6,25,20,0.796862739
2018,6,25,21,0.793205864
2018,6,25,22,0.778405464
2018,6,25,23,0.735656477
2018,6,25,24,0.640365503
2018,6,26,1,0.463121688
2018,6,26,2,0.080154843
2018,6,26,3,0
2018,6,26,4,0
2018,6,26,5,0
2018,6,26,6,0
2018,6,26,7,0
2018,6,26,8,0
2018,6,26,9,0
2018,6,26,10,0
2018,6,26,11,0
2018,6,26,12,4.32E-06
2018,6,26,13,0.262959305
2018,6,26,14,0.564699092
2018,6,26,15,0.723093435
2018,6,26,16,0.777003802
2018,6,26,17,0.79310223
2018,6,26,18,0.795740942
2018,6,26,19,0.791900277
2018,6,26,20,0.789827519
2018,6,26,21,0.789491315
2018,6,26,22,0.769148967
2018,6,26,23,0.740002887
2018,6,26,24,0.647941442
2018,6,27,1,0.466584358
2018,6,27,2,0.073245941
2018,6,27,3,0
2018,6,27,4,0
2018,6,27,5,0
2018,6,27,6,0
2018,6,27,7,0
2018,6,27,8,0
2018,6,27,9,0
2018,6,27,10,0
2018,6,27,11,0
2018,6,27,12,4.20E-06
2018,6,27,13,0.287986806
2018,6,27,14,0.593195619
2018,6,27,15,0.726107007
2018,6,27,16,0.775636924
2018,6,27,17,0.802477116
2018,6,27,18,0.804453351
2018,6,27,19,0.798822384
2018,6,27,20,0.797785098
2018,6,27,21,0.797541688
2018,6,27,22,0.782033938
2018,6,27,23,0.736083578
2018,6,27,24,0.651571481
2018,6,28,1,0.490826642
2018,6,28,2,0.067551981
2018,6,28,3,0
2018,6,28,4,0
2018,6,28,5,0
2018,6,28,6,0
2018,6,28,7,0
2018,6,28,8,0
2018,6,28,9,0
2018,6,28,10,0
2018,6,28,11,0
2018,6,28,12,2.02E-07
2018,6,28,13,0.28751877
2018,6,28,14,0.584126078
2018,6,28,15,0.739464136
2018,6,28,16,0.786251459
2018,6,28,17,0.800263155
2018,6,28,18,0.798750593
2018,6,28,19,0.790479412
2018,6,28,20,0.782191907
2018,6,28,21,0.766013296
2018,6,28,22,0.72634304
2018,6,28,23,0.642593954
2018,6,28,24,0.511608731
2018,6,29,1,0.337475967
2018,6,29,2,0.046740675
2018,6,29,3,0
2018,6,29,4,0
2018,6,29,5,0
2018,6,29,6,0
2018,6,29,7,0
2018,6,29,8,0
2018,6,29,9,0
2018,6,29,10,0
2018,6,29,11,0
2018,6,29,12,0
2018,6,29,13,0.17912886
2018,6,29,14,0.396689583
2018,6,29,15,0.506801725
2018,6,29,16,0.549693769
2018,6,29,17,0.566734104
2018,6,29,18,0.563051773
2018,6,29,19,0.548043691
2018,6,29,20,0.52486484
2018,6,29,21,0.486493803
2018,6,29,22,0.377869352
2018,6,29,23,0.272446993
2018,6,29,24,0.151318328
2018,6,30,1,0.053792124
2018,6,30,2,0.004746516
2018,6,30,3,0
2018,6,30,4,0
2018,6,30,5,0
2018,6,30,6,0
2018,6,30,7,0
2018,6,30,8,0
2018,6,30,9,0
2018,6,30,10,0
2018,6,30,11,0
2018,6,30,12,2.96E-07
2018,6,30,13,0.104171413
2018,6,30,14,0.316512445
2018,6,30,15,0.530637278
2018,6,30,16,0.649896518
2018,6,30,17,0.718722429
2018,6,30,18,0.73022237
2018,6,30,19,0.717641604
2018,6,30,20,0.697239865
2018,6,30,21,0.671844354
2018,6,30,22,0.628319066
2018,6,30,23,0.567250223
2018,6,30,24,0.461967462
2018,7,1,1,0.293348267
2018,7,1,2,0.069163165
2018,7,1,3,0
2018,7,1,4,0
