Capacity data calculated from MERRA-2 by Lei Duan,,,,
Top 25% of area used.
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,wind capacity
2018,2,6,24,0.029442811
2018,2,7,1,0.138276757
2018,2,7,2,0.186557638
2018,2,7,3,0.146012688
2018,2,7,4,0.122910941
2018,2,7,5,0.134453552
2018,2,7,6,0.166467087
2018,2,7,7,0.201610474
2018,2,7,8,0.239429934
2018,2,7,9,0.271972492
2018,2,7,10,0.255657991
2018,2,7,11,0.229485368
2018,2,7,12,0.215165629
2018,2,7,13,0.20894974
2018,2,7,14,0.191386097
2018,2,7,15,0.169933849
2018,2,7,16,0.142049496
2018,2,7,17,0.10212723
2018,2,7,18,0.080045863
2018,2,7,19,0.078919121
2018,2,7,20,0.089444152
2018,2,7,21,0.098174325
2018,2,7,22,0.102732548
2018,2,7,23,0.101293165
2018,2,7,24,0.214695564
2018,2,8,1,0.435963588
2018,2,8,2,0.589074207
2018,2,8,3,0.601351182
2018,2,8,4,0.568102087
2018,2,8,5,0.531644342
2018,2,8,6,0.505911125
2018,2,8,7,0.466431607
2018,2,8,8,0.44649174
2018,2,8,9,0.445151353
2018,2,8,10,0.4489003
2018,2,8,11,0.452948198
2018,2,8,12,0.445378127
2018,2,8,13,0.419052898
2018,2,8,14,0.381495872
2018,2,8,15,0.129516895
2018,2,8,16,0.045086864
2018,2,8,17,0.090497498
2018,2,8,18,0.153220776
2018,2,8,19,0.255733994
2018,2,8,20,0.363027334
2018,2,8,21,0.447822985
2018,2,8,22,0.49524024
2018,2,8,23,0.52617868
2018,2,8,24,0.758957847
2018,2,9,1,0.918806541
2018,2,9,2,0.991426734
2018,2,9,3,1
2018,2,9,4,0.997434561
2018,2,9,5,0.988485554
2018,2,9,6,0.978528763
2018,2,9,7,0.971345424
2018,2,9,8,0.962769353
2018,2,9,9,0.949876491
2018,2,9,10,0.924696309
2018,2,9,11,0.900780897
2018,2,9,12,0.880996791
2018,2,9,13,0.869996788
2018,2,9,14,0.824066164
2018,2,9,15,0.45940041
2018,2,9,16,0.385927546
2018,2,9,17,0.394402077
2018,2,9,18,0.323357084
2018,2,9,19,0.242289644
2018,2,9,20,0.171145892
2018,2,9,21,0.116159326
2018,2,9,22,0.080556639
2018,2,9,23,0.08271321
2018,2,9,24,0.262322641
2018,2,10,1,0.553747401
2018,2,10,2,0.563028724
2018,2,10,3,0.502880517
2018,2,10,4,0.446115682
2018,2,10,5,0.392132858
2018,2,10,6,0.372316124
2018,2,10,7,0.374999685
2018,2,10,8,0.39775246
2018,2,10,9,0.432628598
2018,2,10,10,0.453976122
2018,2,10,11,0.457782619
2018,2,10,12,0.437342224
2018,2,10,13,0.398451457
2018,2,10,14,0.357321243
2018,2,10,15,0.317012341
2018,2,10,16,0.247145058
2018,2,10,17,0.169101439
2018,2,10,18,0.103338612
2018,2,10,19,0.060965509
2018,2,10,20,0.037659741
2018,2,10,21,0.023186051
2018,2,10,22,0.017405957
2018,2,10,23,0.018111501
2018,2,10,24,0.04329382
2018,2,11,1,0.247807364
2018,2,11,2,0.33113536
2018,2,11,3,0.330727272
2018,2,11,4,0.321278167
2018,2,11,5,0.318525222
2018,2,11,6,0.327544819
2018,2,11,7,0.344485357
2018,2,11,8,0.373737841
2018,2,11,9,0.397180315
2018,2,11,10,0.417572077
2018,2,11,11,0.428969845
2018,2,11,12,0.434342188
2018,2,11,13,0.430195022
2018,2,11,14,0.415386999
2018,2,11,15,0.437995858
2018,2,11,16,0.398200746
2018,2,11,17,0.31876451
2018,2,11,18,0.23646081
2018,2,11,19,0.172046066
2018,2,11,20,0.125461679
2018,2,11,21,0.088505931
2018,2,11,22,0.06252767
2018,2,11,23,0.047382791
2018,2,11,24,0.062202144
2018,2,12,1,0.140159429
2018,2,12,2,0.235626297
2018,2,12,3,0.364895067
2018,2,12,4,0.433088773
2018,2,12,5,0.426251775
2018,2,12,6,0.372224263
2018,2,12,7,0.317502939
2018,2,12,8,0.274027288
2018,2,12,9,0.238555012
2018,2,12,10,0.208790515
2018,2,12,11,0.181244438
2018,2,12,12,0.157641527
2018,2,12,13,0.150215736
2018,2,12,14,0.134171623
2018,2,12,15,0.10894644
2018,2,12,16,0.190318922
2018,2,12,17,0.222526641
2018,2,12,18,0.261521012
2018,2,12,19,0.304439476
2018,2,12,20,0.337690325
2018,2,12,21,0.362207178
2018,2,12,22,0.371037833
2018,2,12,23,0.368484195
2018,2,12,24,0.456312428
2018,2,13,1,0.792898728
2018,2,13,2,0.869249646
2018,2,13,3,0.773247419
2018,2,13,4,0.681483823
2018,2,13,5,0.61942085
2018,2,13,6,0.565822217
2018,2,13,7,0.51075651
2018,2,13,8,0.436505398
2018,2,13,9,0.351286018
2018,2,13,10,0.278022609
2018,2,13,11,0.224143369
2018,2,13,12,0.202627464
2018,2,13,13,0.206100115
2018,2,13,14,0.190037923
2018,2,13,15,0.098908912
2018,2,13,16,0.14452927
2018,2,13,17,0.18988102
2018,2,13,18,0.191877727
2018,2,13,19,0.182743494
2018,2,13,20,0.18004339
2018,2,13,21,0.189747999
2018,2,13,22,0.203064624
2018,2,13,23,0.270437104
2018,2,13,24,0.465719579
2018,2,14,1,0.592454557
2018,2,14,2,0.643532013
2018,2,14,3,0.668408821
2018,2,14,4,0.652581672
2018,2,14,5,0.638131871
2018,2,14,6,0.642691128
2018,2,14,7,0.65356881
2018,2,14,8,0.659284387
2018,2,14,9,0.64661965
2018,2,14,10,0.635866075
2018,2,14,11,0.624588646
2018,2,14,12,0.602567424
2018,2,14,13,0.588576843
2018,2,14,14,0.576660082
2018,2,14,15,0.340749961
2018,2,14,16,0.184822788
2018,2,14,17,0.16686325
2018,2,14,18,0.43654205
2018,2,14,19,0.57968651
2018,2,14,20,0.680589329
2018,2,14,21,0.725228563
2018,2,14,22,0.755900807
2018,2,14,23,0.771287434
2018,2,14,24,0.920895582
2018,2,15,1,0.988368596
2018,2,15,2,0.985069406
2018,2,15,3,0.97388783
2018,2,15,4,0.976485192
2018,2,15,5,0.974445894
2018,2,15,6,0.962878575
2018,2,15,7,0.948074291
2018,2,15,8,0.927612763
2018,2,15,9,0.913302317
2018,2,15,10,0.897439288
2018,2,15,11,0.868398536
2018,2,15,12,0.840181806
2018,2,15,13,0.818407009
2018,2,15,14,0.766885818
2018,2,15,15,0.498291282
2018,2,15,16,0.630632023
2018,2,15,17,0.777979111
2018,2,15,18,0.793630213
2018,2,15,19,0.802987677
2018,2,15,20,0.815022375
2018,2,15,21,0.822274143
2018,2,15,22,0.815313888
2018,2,15,23,0.799380781
2018,2,15,24,0.867265367
2018,2,16,1,0.918125694
2018,2,16,2,0.917066992
2018,2,16,3,0.917935096
2018,2,16,4,0.890668019
2018,2,16,5,0.851971888
2018,2,16,6,0.757725347
2018,2,16,7,0.686248874
2018,2,16,8,0.681112343
2018,2,16,9,0.716810402
2018,2,16,10,0.752897538
2018,2,16,11,0.800166608
2018,2,16,12,0.818960322
2018,2,16,13,0.82604355
2018,2,16,14,0.802856547
2018,2,16,15,0.763836832
2018,2,16,16,0.68441018
2018,2,16,17,0.561840903
2018,2,16,18,0.382287354
2018,2,16,19,0.243724894
2018,2,16,20,0.159198524
2018,2,16,21,0.120709222
2018,2,16,22,0.115819201
2018,2,16,23,0.124783933
2018,2,16,24,0.135788944
2018,2,17,1,0.171828007
2018,2,17,2,0.197861716
2018,2,17,3,0.209732941
2018,2,17,4,0.215308272
2018,2,17,5,0.225841929
2018,2,17,6,0.256276867
2018,2,17,7,0.295565156
2018,2,17,8,0.335801432
2018,2,17,9,0.348968228
2018,2,17,10,0.369778294
2018,2,17,11,0.427364434
2018,2,17,12,0.481453234
2018,2,17,13,0.545412615
2018,2,17,14,0.519014276
2018,2,17,15,0.251431188
2018,2,17,16,0.288177418
2018,2,17,17,0.420321193
2018,2,17,18,0.379967953
2018,2,17,19,0.289002604
2018,2,17,20,0.220666427
2018,2,17,21,0.178249966
2018,2,17,22,0.147750322
2018,2,17,23,0.134195786
2018,2,17,24,0.236763448
2018,2,18,1,0.46235969
2018,2,18,2,0.574101576
2018,2,18,3,0.605620098
2018,2,18,4,0.599995281
2018,2,18,5,0.577213543
2018,2,18,6,0.552332228
2018,2,18,7,0.525437561
2018,2,18,8,0.497168618
2018,2,18,9,0.479152032
2018,2,18,10,0.460672985
2018,2,18,11,0.447110146
2018,2,18,12,0.439319562
2018,2,18,13,0.440216493
2018,2,18,14,0.432526891
2018,2,18,15,0.318117258
2018,2,18,16,0.446262332
2018,2,18,17,0.712331206
2018,2,18,18,0.917109874
2018,2,18,19,0.984564204
2018,2,18,20,0.994712611
2018,2,18,21,0.991815783
2018,2,18,22,0.989262365
2018,2,18,23,0.983255646
2018,2,18,24,0.973823462
2018,2,19,1,0.980671002
2018,2,19,2,0.970439654
2018,2,19,3,0.971028462
2018,2,19,4,0.976539682
2018,2,19,5,0.963308981
2018,2,19,6,0.950907995
2018,2,19,7,0.946493043
2018,2,19,8,0.938475771
2018,2,19,9,0.925822816
2018,2,19,10,0.915333401
2018,2,19,11,0.901293055
2018,2,19,12,0.835380995
2018,2,19,13,0.755332821
2018,2,19,14,0.652075558
2018,2,19,15,0.380560524
2018,2,19,16,0.473546707
2018,2,19,17,0.615817866
2018,2,19,18,0.618196005
2018,2,19,19,0.661318073
2018,2,19,20,0.748961325
2018,2,19,21,0.812297068
2018,2,19,22,0.854223134
2018,2,19,23,0.896034002
2018,2,19,24,0.947861109
2018,2,20,1,0.991406433
2018,2,20,2,0.996811963
2018,2,20,3,0.997001478
2018,2,20,4,0.991401052
2018,2,20,5,0.985925133
2018,2,20,6,0.981279829
2018,2,20,7,0.992607046
2018,2,20,8,0.993121786
2018,2,20,9,0.993612572
2018,2,20,10,0.983662798
2018,2,20,11,0.935435191
2018,2,20,12,0.872037123
2018,2,20,13,0.807916916
2018,2,20,14,0.664097742
2018,2,20,15,0.31844525
2018,2,20,16,0.357291161
2018,2,20,17,0.296955339
2018,2,20,18,0.195613788
2018,2,20,19,0.137841628
2018,2,20,20,0.107208545
2018,2,20,21,0.097500305
2018,2,20,22,0.102110934
2018,2,20,23,0.123986927
2018,2,20,24,0.187314251
2018,2,21,1,0.343254374
2018,2,21,2,0.511058748
2018,2,21,3,0.620337393
2018,2,21,4,0.617507176
2018,2,21,5,0.59648897
2018,2,21,6,0.585544078
2018,2,21,7,0.593324666
2018,2,21,8,0.611930019
2018,2,21,9,0.620977995
2018,2,21,10,0.622794342
2018,2,21,11,0.624946498
2018,2,21,12,0.620580773
2018,2,21,13,0.6043115
2018,2,21,14,0.589392914
2018,2,21,15,0.558950671
2018,2,21,16,0.465634242
2018,2,21,17,0.351045354
2018,2,21,18,0.246990789
2018,2,21,19,0.179017643
2018,2,21,20,0.1619408
2018,2,21,21,0.178034366
2018,2,21,22,0.174076744
2018,2,21,23,0.151126432
2018,2,21,24,0.118961802
2018,2,22,1,0.117401754
2018,2,22,2,0.119770936
2018,2,22,3,0.125386125
2018,2,22,4,0.138204178
2018,2,22,5,0.147954137
2018,2,22,6,0.138395347
2018,2,22,7,0.108377635
2018,2,22,8,0.068383693
2018,2,22,9,0.033778372
2018,2,22,10,0.017681717
2018,2,22,11,0.023142882
2018,2,22,12,0.037058863
2018,2,22,13,0.04343851
2018,2,22,14,0.034612288
2018,2,22,15,0.014363629
2018,2,22,16,0.007168176
2018,2,22,17,0.019227604
2018,2,22,18,0.046288462
2018,2,22,19,0.090855844
2018,2,22,20,0.148603354
2018,2,22,21,0.202850196
2018,2,22,22,0.248798122
2018,2,22,23,0.261072683
2018,2,22,24,0.299324801
2018,2,23,1,0.453295727
2018,2,23,2,0.489591926
2018,2,23,3,0.471766723
2018,2,23,4,0.442101406
2018,2,23,5,0.396081578
2018,2,23,6,0.324338882
2018,2,23,7,0.255881202
2018,2,23,8,0.20264813
2018,2,23,9,0.156665928
2018,2,23,10,0.122799641
2018,2,23,11,0.116210097
2018,2,23,12,0.110542236
2018,2,23,13,0.097563209
2018,2,23,14,0.084488326
2018,2,23,15,0.036363121
2018,2,23,16,0.018548454
2018,2,23,17,0.030785304
2018,2,23,18,0.049762885
2018,2,23,19,0.063287676
2018,2,23,20,0.071115288
2018,2,23,21,0.077984528
2018,2,23,22,0.086421775
2018,2,23,23,0.107049041
2018,2,23,24,0.208816293
2018,2,24,1,0.407537235
2018,2,24,2,0.463869178
2018,2,24,3,0.513582295
2018,2,24,4,0.465779208
2018,2,24,5,0.398408039
2018,2,24,6,0.330332689
2018,2,24,7,0.289518591
2018,2,24,8,0.284839881
2018,2,24,9,0.276285358
2018,2,24,10,0.31728947
2018,2,24,11,0.351526219
2018,2,24,12,0.432440589
2018,2,24,13,0.486768198
2018,2,24,14,0.501187036
2018,2,24,15,0.336340281
2018,2,24,16,0.577488793
2018,2,24,17,0.813143656
2018,2,24,18,0.881907987
2018,2,24,19,0.910135828
2018,2,24,20,0.919333337
2018,2,24,21,0.923094125
2018,2,24,22,0.917475143
2018,2,24,23,0.84534126
2018,2,24,24,0.729570478
2018,2,25,1,0.683466702
2018,2,25,2,0.607849271
2018,2,25,3,0.630622797
2018,2,25,4,0.649588457
2018,2,25,5,0.661640357
2018,2,25,6,0.6315805
2018,2,25,7,0.581315964
2018,2,25,8,0.527936943
2018,2,25,9,0.495579733
2018,2,25,10,0.491003939
2018,2,25,11,0.484299061
2018,2,25,12,0.464738398
2018,2,25,13,0.442983774
2018,2,25,14,0.417448348
2018,2,25,15,0.137255099
2018,2,25,16,0.04536319
2018,2,25,17,0.169619978
2018,2,25,18,0.291600527
2018,2,25,19,0.398578842
2018,2,25,20,0.516441301
2018,2,25,21,0.603358878
2018,2,25,22,0.650515868
2018,2,25,23,0.668493541
2018,2,25,24,0.739102472
2018,2,26,1,0.788540575
2018,2,26,2,0.785589096
2018,2,26,3,0.747681659
2018,2,26,4,0.691088779
2018,2,26,5,0.637744275
2018,2,26,6,0.589650194
2018,2,26,7,0.544805786
2018,2,26,8,0.510949788
2018,2,26,9,0.488443978
2018,2,26,10,0.437151598
2018,2,26,11,0.374663752
2018,2,26,12,0.326113903
2018,2,26,13,0.317837051
2018,2,26,14,0.333315402
2018,2,26,15,0.176742245
2018,2,26,16,0.177506728
2018,2,26,17,0.313342049
2018,2,26,18,0.343542182
2018,2,26,19,0.372962176
2018,2,26,20,0.408637962
2018,2,26,21,0.446265893
2018,2,26,22,0.474460195
2018,2,26,23,0.497780904
2018,2,26,24,0.644810781
2018,2,27,1,0.861672668
2018,2,27,2,0.983843749
2018,2,27,3,0.996866387
2018,2,27,4,0.995683212
2018,2,27,5,0.996814386
2018,2,27,6,0.998187462
2018,2,27,7,0.998583254
2018,2,27,8,0.990732492
2018,2,27,9,0.97702312
2018,2,27,10,0.909486566
2018,2,27,11,0.832924796
2018,2,27,12,0.756064253
2018,2,27,13,0.655199652
2018,2,27,14,0.523637332
2018,2,27,15,0.233823446
2018,2,27,16,0.222514408
2018,2,27,17,0.324129964
2018,2,27,18,0.342219945
2018,2,27,19,0.297860801
2018,2,27,20,0.273271719
2018,2,27,21,0.239661232
2018,2,27,22,0.221983478
2018,2,27,23,0.248169791
2018,2,27,24,0.347068829
2018,2,28,1,0.479232526
2018,2,28,2,0.564651725
2018,2,28,3,0.654392909
2018,2,28,4,0.756676969
2018,2,28,5,0.888828003
2018,2,28,6,0.961642428
2018,2,28,7,0.949299366
2018,2,28,8,0.920754975
2018,2,28,9,0.878219452
2018,2,28,10,0.818163613
2018,2,28,11,0.750192206
2018,2,28,12,0.697502426
2018,2,28,13,0.693770932
2018,2,28,14,0.636684473
2018,2,28,15,0.297145308
2018,2,28,16,0.216419576
2018,2,28,17,0.323646764
2018,2,28,18,0.354094129
2018,2,28,19,0.341849276
2018,2,28,20,0.355058037
2018,2,28,21,0.416395936
2018,2,28,22,0.459774754
2018,2,28,23,0.447080329
2018,2,28,24,0.48792894
2018,3,1,1,0.647061346
2018,3,1,2,0.669946626
2018,3,1,3,0.749625336
2018,3,1,4,0.855568789
2018,3,1,5,0.944736641
2018,3,1,6,0.959336412
2018,3,1,7,0.928361835
2018,3,1,8,0.894330062
2018,3,1,9,0.809256205
2018,3,1,10,0.730145635
2018,3,1,11,0.694269169
2018,3,1,12,0.697955621
2018,3,1,13,0.711140153
2018,3,1,14,0.619342465
2018,3,1,15,0.692492076
2018,3,1,16,0.621048713
2018,3,1,17,0.457235881
2018,3,1,18,0.323397774
2018,3,1,19,0.239407937
2018,3,1,20,0.185563351
2018,3,1,21,0.158737172
2018,3,1,22,0.156222482
2018,3,1,23,0.166530226
2018,3,1,24,0.231110588
2018,3,2,1,0.495473298
2018,3,2,2,0.629099886
2018,3,2,3,0.662563023
2018,3,2,4,0.674033081
2018,3,2,5,0.662605281
2018,3,2,6,0.633467446
2018,3,2,7,0.595288991
2018,3,2,8,0.549254054
2018,3,2,9,0.508492031
2018,3,2,10,0.453792967
2018,3,2,11,0.406510444
2018,3,2,12,0.394130227
2018,3,2,13,0.395650013
2018,3,2,14,0.313656596
2018,3,2,15,0.1313304
2018,3,2,16,0.332615301
2018,3,2,17,0.443660026
2018,3,2,18,0.438252722
2018,3,2,19,0.427369773
2018,3,2,20,0.417715376
2018,3,2,21,0.417432432
2018,3,2,22,0.423071458
2018,3,2,23,0.441117795
2018,3,2,24,0.560769217
2018,3,3,1,0.884353789
2018,3,3,2,0.997991758
2018,3,3,3,1
2018,3,3,4,1
2018,3,3,5,0.99797131
2018,3,3,6,0.99156672
2018,3,3,7,0.983439662
2018,3,3,8,0.971665375
2018,3,3,9,0.950612651
2018,3,3,10,0.912889918
2018,3,3,11,0.864543298
2018,3,3,12,0.819217531
2018,3,3,13,0.748297223
2018,3,3,14,0.559100422
2018,3,3,15,0.325725175
2018,3,3,16,0.398295136
2018,3,3,17,0.429907052
2018,3,3,18,0.39905811
2018,3,3,19,0.36737896
2018,3,3,20,0.381390043
2018,3,3,21,0.447542264
2018,3,3,22,0.538964628
2018,3,3,23,0.625799997
2018,3,3,24,0.748280125
2018,3,4,1,0.968290941
2018,3,4,2,0.971152653
2018,3,4,3,0.951026903
2018,3,4,4,0.91872401
2018,3,4,5,0.886286998
2018,3,4,6,0.846947237
2018,3,4,7,0.811458978
2018,3,4,8,0.77820229
2018,3,4,9,0.756266377
2018,3,4,10,0.751479054
2018,3,4,11,0.725851796
2018,3,4,12,0.712518176
2018,3,4,13,0.719587266
2018,3,4,14,0.558101093
2018,3,4,15,0.401756533
2018,3,4,16,0.431632443
2018,3,4,17,0.442138826
2018,3,4,18,0.48321111
2018,3,4,19,0.513614405
2018,3,4,20,0.591390123
2018,3,4,21,0.700185257
2018,3,4,22,0.788078276
2018,3,4,23,0.816418551
2018,3,4,24,0.881725729
2018,3,5,1,0.914877902
2018,3,5,2,0.928656735
2018,3,5,3,0.942823467
2018,3,5,4,0.951146478
2018,3,5,5,0.955434502
2018,3,5,6,0.96225713
2018,3,5,7,0.968295707
2018,3,5,8,0.962065185
2018,3,5,9,0.957928618
2018,3,5,10,0.953386825
2018,3,5,11,0.923258933
2018,3,5,12,0.870091222
2018,3,5,13,0.861184663
2018,3,5,14,0.748406177
2018,3,5,15,0.699257173
2018,3,5,16,0.973355346
2018,3,5,17,0.901103996
2018,3,5,18,0.681203581
2018,3,5,19,0.464626581
2018,3,5,20,0.300910958
2018,3,5,21,0.198640153
2018,3,5,22,0.140911468
2018,3,5,23,0.099434439
2018,3,5,24,0.099755673
2018,3,6,1,0.134950992
2018,3,6,2,0.186325674
2018,3,6,3,0.259119271
2018,3,6,4,0.30143243
2018,3,6,5,0.294861002
2018,3,6,6,0.287417189
2018,3,6,7,0.292582914
2018,3,6,8,0.29846062
2018,3,6,9,0.29220493
2018,3,6,10,0.296198096
2018,3,6,11,0.29327555
2018,3,6,12,0.315344076
2018,3,6,13,0.362391364
2018,3,6,14,0.302169205
2018,3,6,15,0.106591197
2018,3,6,16,0.237148343
2018,3,6,17,0.241361567
2018,3,6,18,0.205930897
2018,3,6,19,0.190183049
2018,3,6,20,0.19112335
2018,3,6,21,0.202596651
2018,3,6,22,0.225558507
2018,3,6,23,0.25688099
2018,3,6,24,0.325866055
2018,3,7,1,0.604408542
2018,3,7,2,0.738304689
2018,3,7,3,0.801947504
2018,3,7,4,0.815043323
2018,3,7,5,0.788196029
2018,3,7,6,0.736034961
2018,3,7,7,0.655091253
2018,3,7,8,0.584796819
2018,3,7,9,0.530182094
2018,3,7,10,0.478431461
2018,3,7,11,0.390412628
2018,3,7,12,0.287479125
2018,3,7,13,0.208188262
2018,3,7,14,0.119065147
2018,3,7,15,0.073035444
2018,3,7,16,0.115724284
2018,3,7,17,0.13934294
2018,3,7,18,0.17157862
2018,3,7,19,0.173944214
2018,3,7,20,0.148846601
2018,3,7,21,0.111636877
2018,3,7,22,0.078940981
2018,3,7,23,0.054995613
2018,3,7,24,0.055350028
2018,3,8,1,0.161536701
2018,3,8,2,0.389775352
2018,3,8,3,0.664611031
2018,3,8,4,0.710167586
2018,3,8,5,0.600581783
2018,3,8,6,0.519842777
2018,3,8,7,0.468866386
2018,3,8,8,0.42369832
2018,3,8,9,0.393839399
2018,3,8,10,0.3658846
2018,3,8,11,0.343021929
2018,3,8,12,0.345489494
2018,3,8,13,0.403563674
2018,3,8,14,0.370634647
2018,3,8,15,0.218303144
2018,3,8,16,0.477291249
2018,3,8,17,0.682504086
2018,3,8,18,0.746758639
2018,3,8,19,0.765466059
2018,3,8,20,0.739765133
2018,3,8,21,0.665161167
2018,3,8,22,0.577890269
2018,3,8,23,0.507184127
2018,3,8,24,0.516540151
2018,3,9,1,0.7188343
2018,3,9,2,0.785257106
2018,3,9,3,0.84594604
2018,3,9,4,0.857638527
2018,3,9,5,0.851652869
2018,3,9,6,0.846228051
2018,3,9,7,0.840421761
2018,3,9,8,0.83001928
2018,3,9,9,0.842532573
2018,3,9,10,0.84441082
2018,3,9,11,0.834982702
2018,3,9,12,0.816043654
2018,3,9,13,0.794183297
2018,3,9,14,0.622756051
2018,3,9,15,0.419450642
2018,3,9,16,0.376265472
2018,3,9,17,0.38083857
2018,3,9,18,0.380268541
2018,3,9,19,0.366574145
2018,3,9,20,0.328566689
2018,3,9,21,0.273430827
2018,3,9,22,0.212419379
2018,3,9,23,0.181430673
2018,3,9,24,0.290279884
2018,3,10,1,0.488557487
2018,3,10,2,0.561179984
2018,3,10,3,0.574002707
2018,3,10,4,0.56190036
2018,3,10,5,0.554793394
2018,3,10,6,0.578884737
2018,3,10,7,0.582335344
2018,3,10,8,0.515073842
2018,3,10,9,0.44222165
2018,3,10,10,0.383960939
2018,3,10,11,0.37182001
2018,3,10,12,0.428783777
2018,3,10,13,0.498925314
2018,3,10,14,0.43804954
2018,3,10,15,0.180590453
2018,3,10,16,0.19631078
2018,3,10,17,0.389891364
2018,3,10,18,0.450057965
2018,3,10,19,0.407691901
2018,3,10,20,0.356002196
2018,3,10,21,0.322120922
2018,3,10,22,0.287806737
2018,3,10,23,0.286697436
2018,3,10,24,0.449799227
2018,3,11,1,0.672307479
2018,3,11,2,0.742228641
2018,3,11,3,0.805278791
2018,3,11,4,0.853673914
2018,3,11,5,0.8979466
2018,3,11,6,0.943954547
2018,3,11,7,0.982342917
2018,3,11,8,0.992765104
2018,3,11,9,0.999249089
2018,3,11,10,0.997114424
2018,3,11,11,0.985090638
2018,3,11,12,0.977762632
2018,3,11,13,0.970001972
2018,3,11,14,0.960781877
2018,3,11,15,0.973109188
2018,3,11,16,0.973658734
2018,3,11,17,0.954988233
2018,3,11,18,0.907445816
2018,3,11,19,0.778986317
2018,3,11,20,0.599356912
2018,3,11,21,0.449736825
2018,3,11,22,0.373539607
2018,3,11,23,0.342576494
2018,3,11,24,0.326273112
2018,3,12,1,0.431661904
2018,3,12,2,0.518689631
2018,3,12,3,0.509894545
2018,3,12,4,0.444556466
2018,3,12,5,0.361415921
2018,3,12,6,0.313019689
2018,3,12,7,0.296263854
2018,3,12,8,0.274896695
2018,3,12,9,0.234597365
2018,3,12,10,0.192333945
2018,3,12,11,0.160052151
2018,3,12,12,0.138458754
2018,3,12,13,0.110180314
2018,3,12,14,0.052196064
2018,3,12,15,0.046658581
2018,3,12,16,0.043789655
2018,3,12,17,0.040552121
2018,3,12,18,0.036215911
2018,3,12,19,0.026268952
2018,3,12,20,0.027625255
2018,3,12,21,0.031976463
2018,3,12,22,0.032845515
2018,3,12,23,0.031233328
2018,3,12,24,0.040811406
2018,3,13,1,0.16426435
2018,3,13,2,0.402803425
2018,3,13,3,0.544828881
2018,3,13,4,0.604483841
2018,3,13,5,0.598340107
2018,3,13,6,0.544667514
2018,3,13,7,0.481591465
2018,3,13,8,0.407281236
2018,3,13,9,0.315880924
2018,3,13,10,0.229611399
2018,3,13,11,0.200838163
2018,3,13,12,0.16906862
2018,3,13,13,0.158845191
2018,3,13,14,0.094322869
2018,3,13,15,0.057318806
2018,3,13,16,0.075707396
2018,3,13,17,0.069130792
2018,3,13,18,0.073334499
2018,3,13,19,0.078314363
2018,3,13,20,0.079771089
2018,3,13,21,0.082280855
2018,3,13,22,0.088561429
2018,3,13,23,0.102085001
2018,3,13,24,0.140000533
2018,3,14,1,0.474294348
2018,3,14,2,0.800312681
2018,3,14,3,0.859866462
2018,3,14,4,0.833564239
2018,3,14,5,0.744146047
2018,3,14,6,0.624220139
2018,3,14,7,0.541461127
2018,3,14,8,0.496566982
2018,3,14,9,0.462572629
2018,3,14,10,0.428438346
2018,3,14,11,0.435838668
2018,3,14,12,0.45304326
2018,3,14,13,0.481600057
2018,3,14,14,0.304677508
2018,3,14,15,0.22950854
2018,3,14,16,0.653822455
2018,3,14,17,0.657173451
2018,3,14,18,0.644111816
2018,3,14,19,0.645960653
2018,3,14,20,0.647571962
2018,3,14,21,0.647802844
2018,3,14,22,0.652514933
2018,3,14,23,0.666903843
2018,3,14,24,0.720620448
2018,3,15,1,0.93513261
2018,3,15,2,0.96300071
2018,3,15,3,0.955316697
2018,3,15,4,0.945765306
2018,3,15,5,0.935715178
2018,3,15,6,0.933540508
2018,3,15,7,0.937359952
2018,3,15,8,0.932639093
2018,3,15,9,0.914787417
2018,3,15,10,0.880513246
2018,3,15,11,0.848053819
2018,3,15,12,0.814894619
2018,3,15,13,0.7852286
2018,3,15,14,0.577369572
2018,3,15,15,0.657726384
2018,3,15,16,0.659847747
2018,3,15,17,0.651945762
2018,3,15,18,0.729192459
2018,3,15,19,0.784539857
2018,3,15,20,0.825947553
2018,3,15,21,0.863616539
2018,3,15,22,0.905659204
2018,3,15,23,0.949467481
2018,3,15,24,0.961492099
2018,3,16,1,0.981530317
2018,3,16,2,0.992184158
2018,3,16,3,0.990862356
2018,3,16,4,0.990189382
2018,3,16,5,0.994978878
2018,3,16,6,0.999106407
2018,3,16,7,1
2018,3,16,8,0.997799969
2018,3,16,9,0.989584416
2018,3,16,10,0.966683235
2018,3,16,11,0.951371823
2018,3,16,12,0.949150473
2018,3,16,13,0.940077623
2018,3,16,14,0.815435655
2018,3,16,15,0.672862518
2018,3,16,16,0.803602144
2018,3,16,17,0.809203854
2018,3,16,18,0.780164325
2018,3,16,19,0.752409624
2018,3,16,20,0.732255808
